id,location,filename,company_id,category,year,part,desc
528,Targets reporting,2020_22.png,22,targets,2020,0,Year 2020 - Targets reporting
529,Targets reporting,2020_22_1.png,22,targets,2020,1,Year 2020 - Targets reporting - doc1
530,Targets reporting,2020_23.png,23,targets,2020,0,Year 2020 - Targets reporting
531,Targets reporting,2020_23_1.png,23,targets,2020,1,Year 2020 - Targets reporting - doc1
532,Targets reporting,2020_23_2.png,23,targets,2020,2,Year 2020 - Targets reporting - doc2
533,Targets reporting,2020_24.png,24,targets,2020,0,Year 2020 - Targets reporting
534,Targets reporting,2020_24_1.png,24,targets,2020,1,Year 2020 - Targets reporting - doc1
535,Targets reporting,2020_25.png,25,targets,2020,0,Year 2020 - Targets reporting
536,Targets reporting,2020_26.png,26,targets,2020,0,Year 2020 - Targets reporting
537,Targets reporting,2020_26_1.png,26,targets,2020,1,Year 2020 - Targets reporting - doc1
538,Targets reporting,2020_27.png,27,targets,2020,0,Year 2020 - Targets reporting
539,Targets reporting,2020_27_1.png,27,targets,2020,1,Year 2020 - Targets reporting - doc1
540,Targets reporting,2020_27_2.png,27,targets,2020,2,Year 2020 - Targets reporting - doc2
541,Targets reporting,2020_28.png,28,targets,2020,0,Year 2020 - Targets reporting
542,Targets reporting,2020_29.png,29,targets,2020,0,Year 2020 - Targets reporting
543,Targets reporting,2020_3.png,3,targets,2020,0,Year 2020 - Targets reporting
544,Targets reporting,2020_30.png,30,targets,2020,0,Year 2020 - Targets reporting
545,Targets reporting,2020_30_1.png,30,targets,2020,1,Year 2020 - Targets reporting - doc1
546,Targets reporting,2020_31.png,31,targets,2020,0,Year 2020 - Targets reporting
547,Targets reporting,2020_32.png,32,targets,2020,0,Year 2020 - Targets reporting
548,Targets reporting,2020_35.png,35,targets,2020,0,Year 2020 - Targets reporting
549,Targets reporting,2020_35_1.png,35,targets,2020,1,Year 2020 - Targets reporting - doc1
550,Targets reporting,2020_36.png,36,targets,2020,0,Year 2020 - Targets reporting
551,Targets reporting,2020_37.pdf,37,targets,2020,0,Year 2020 - Targets reporting
552,Targets reporting,2020_37.png,37,targets,2020,0,Year 2020 - Targets reporting
553,Targets reporting,2020_38.png,38,targets,2020,0,Year 2020 - Targets reporting
554,Targets reporting,2020_39.png,39,targets,2020,0,Year 2020 - Targets reporting
555,Targets reporting,2020_4.png,4,targets,2020,0,Year 2020 - Targets reporting
556,Targets reporting,2020_42.pdf,42,targets,2020,0,Year 2020 - Targets reporting
557,Targets reporting,2020_42.png,42,targets,2020,0,Year 2020 - Targets reporting
558,Targets reporting,2020_43.pdf,43,targets,2020,0,Year 2020 - Targets reporting
559,Targets reporting,2020_43.png,43,targets,2020,0,Year 2020 - Targets reporting
560,Targets reporting,2020_43_1.png,43,targets,2020,1,Year 2020 - Targets reporting - doc1
561,Targets reporting,2020_44.png,44,targets,2020,0,Year 2020 - Targets reporting
562,Targets reporting,2020_45.png,45,targets,2020,0,Year 2020 - Targets reporting
563,Targets reporting,2020_46.png,46,targets,2020,0,Year 2020 - Targets reporting
564,Targets reporting,2020_47.png,47,targets,2020,0,Year 2020 - Targets reporting
565,Targets reporting,2020_47_1.png,47,targets,2020,1,Year 2020 - Targets reporting - doc1
566,Targets reporting,2020_48.pdf,48,targets,2020,0,Year 2020 - Targets reporting
567,Targets reporting,2020_48_2.pdf,48,targets,2020,2,Year 2020 - Targets reporting - doc2
568,Targets reporting,2020_49.png,49,targets,2020,0,Year 2020 - Targets reporting
569,Targets reporting,2020_4_2.png,4,targets,2020,2,Year 2020 - Targets reporting - doc2
570,Targets reporting,2020_4_4.png,4,targets,2020,4,Year 2020 - Targets reporting - doc4
571,Targets reporting,2020_4_5.png,4,targets,2020,5,Year 2020 - Targets reporting - doc5
572,Targets reporting,2020_5.png,5,targets,2020,0,Year 2020 - Targets reporting
573,Targets reporting,2020_51.png,51,targets,2020,0,Year 2020 - Targets reporting
574,Targets reporting,2020_53.png,53,targets,2020,0,Year 2020 - Targets reporting
575,Targets reporting,2020_53_1.png,53,targets,2020,1,Year 2020 - Targets reporting - doc1
576,Targets reporting,2020_53_2.png,53,targets,2020,2,Year 2020 - Targets reporting - doc2
577,Targets reporting,2020_54.png,54,targets,2020,0,Year 2020 - Targets reporting
578,Targets reporting,2020_55.html,55,targets,2020,0,Year 2020 - Targets reporting
579,Targets reporting,2020_55.png,55,targets,2020,0,Year 2020 - Targets reporting
580,Targets reporting,2020_56.png,56,targets,2020,0,Year 2020 - Targets reporting
581,Targets reporting,2020_58.png,58,targets,2020,0,Year 2020 - Targets reporting
582,Targets reporting,2020_58_1.png,58,targets,2020,1,Year 2020 - Targets reporting - doc1
583,Targets reporting,2020_59.png,59,targets,2020,0,Year 2020 - Targets reporting
584,Targets reporting,2020_60.png,60,targets,2020,0,Year 2020 - Targets reporting
585,Targets reporting,2020_61.png,61,targets,2020,0,Year 2020 - Targets reporting
586,Targets reporting,2020_63.png,63,targets,2020,0,Year 2020 - Targets reporting
587,Targets reporting,2020_63_1.png,63,targets,2020,1,Year 2020 - Targets reporting - doc1
588,Targets reporting,2020_65.png,65,targets,2020,0,Year 2020 - Targets reporting
589,Targets reporting,2020_65_1.png,65,targets,2020,1,Year 2020 - Targets reporting - doc1
590,Targets reporting,2020_66.pdf,66,targets,2020,0,Year 2020 - Targets reporting
591,Targets reporting,2020_66.png,66,targets,2020,0,Year 2020 - Targets reporting
592,Targets reporting,2020_67.png,67,targets,2020,0,Year 2020 - Targets reporting
593,Targets reporting,2020_68.png,68,targets,2020,0,Year 2020 - Targets reporting
594,Targets reporting,2020_68_1.png,68,targets,2020,1,Year 2020 - Targets reporting - doc1
595,Targets reporting,2020_68_2.png,68,targets,2020,2,Year 2020 - Targets reporting - doc2
596,Targets reporting,2020_69_1.png,69,targets,2020,1,Year 2020 - Targets reporting - doc1
597,Targets reporting,2020_69_2.png,69,targets,2020,2,Year 2020 - Targets reporting - doc2
598,Targets reporting,2020_70.png,70,targets,2020,0,Year 2020 - Targets reporting
599,Targets reporting,2020_71.pdf,71,targets,2020,0,Year 2020 - Targets reporting
600,Targets reporting,2020_71.png,71,targets,2020,0,Year 2020 - Targets reporting
601,Targets reporting,2020_72.png,72,targets,2020,0,Year 2020 - Targets reporting
602,Targets reporting,2020_72_1.png,72,targets,2020,1,Year 2020 - Targets reporting - doc1
603,Targets reporting,2020_75.png,75,targets,2020,0,Year 2020 - Targets reporting
604,Targets reporting,2020_75_1.png,75,targets,2020,1,Year 2020 - Targets reporting - doc1
605,Targets reporting,2020_76.pdf,76,targets,2020,0,Year 2020 - Targets reporting
606,Targets reporting,2020_76.png,76,targets,2020,0,Year 2020 - Targets reporting
607,Targets reporting,2020_77.pdf,77,targets,2020,0,Year 2020 - Targets reporting
608,Targets reporting,2020_77.png,77,targets,2020,0,Year 2020 - Targets reporting
609,Targets reporting,2020_78.png,78,targets,2020,0,Year 2020 - Targets reporting
610,Targets reporting,2020_78_2.png,78,targets,2020,2,Year 2020 - Targets reporting - doc2
611,Targets reporting,2020_78_3.png,78,targets,2020,3,Year 2020 - Targets reporting - doc3
612,Targets reporting,2020_79.pdf,79,targets,2020,0,Year 2020 - Targets reporting
613,Targets reporting,2020_79.png,79,targets,2020,0,Year 2020 - Targets reporting
614,Targets reporting,2020_79_1.pdf,79,targets,2020,1,Year 2020 - Targets reporting - doc1
615,Targets reporting,2020_79_1.png,79,targets,2020,1,Year 2020 - Targets reporting - doc1
616,Targets reporting,2020_8.png,8,targets,2020,0,Year 2020 - Targets reporting
617,Targets reporting,2020_80.png,80,targets,2020,0,Year 2020 - Targets reporting
618,Targets reporting,2020_81.png,81,targets,2020,0,Year 2020 - Targets reporting
619,Targets reporting,2020_83.png,83,targets,2020,0,Year 2020 - Targets reporting
620,Targets reporting,2020_84.png,84,targets,2020,0,Year 2020 - Targets reporting
621,Targets reporting,2020_84_1.png,84,targets,2020,1,Year 2020 - Targets reporting - doc1
622,Targets reporting,2020_85.pdf,85,targets,2020,0,Year 2020 - Targets reporting
623,Targets reporting,2020_85.png,85,targets,2020,0,Year 2020 - Targets reporting
624,Targets reporting,2020_86.png,86,targets,2020,0,Year 2020 - Targets reporting
625,Targets reporting,2020_87.png,87,targets,2020,0,Year 2020 - Targets reporting
626,Targets reporting,2020_88.png,88,targets,2020,0,Year 2020 - Targets reporting
627,Targets reporting,2020_89.png,89,targets,2020,0,Year 2020 - Targets reporting
628,Targets reporting,2020_89_1.png,89,targets,2020,1,Year 2020 - Targets reporting - doc1
629,Targets reporting,2020_8_01.png,8,targets,2020,01,Year 2020 - Targets reporting - doc01
630,Targets reporting,2020_8_2.png,8,targets,2020,2,Year 2020 - Targets reporting - doc2
631,Targets reporting,2020_8_3.png,8,targets,2020,3,Year 2020 - Targets reporting - doc3
632,Targets reporting,2020_9.png,9,targets,2020,0,Year 2020 - Targets reporting
633,Targets reporting,2020_90.pdf,90,targets,2020,0,Year 2020 - Targets reporting
634,Targets reporting,2020_90.png,90,targets,2020,0,Year 2020 - Targets reporting
635,Targets reporting,2020_90_1 copy.png,90,targets,2020,1 copy,Year 2020 - Targets reporting - doc1 copy
636,Targets reporting,2020_90_1.png,90,targets,2020,1,Year 2020 - Targets reporting - doc1
637,Targets reporting,2020_93.png,93,targets,2020,0,Year 2020 - Targets reporting
638,Targets reporting,2020_94.png,94,targets,2020,0,Year 2020 - Targets reporting
639,Targets reporting,2020_94_2.pdf,94,targets,2020,2,Year 2020 - Targets reporting - doc2
640,Targets reporting,2020_95.png,95,targets,2020,0,Year 2020 - Targets reporting
641,Targets reporting,2020_96.png,96,targets,2020,0,Year 2020 - Targets reporting
642,Targets reporting,2020_96_1.png,96,targets,2020,1,Year 2020 - Targets reporting - doc1
643,Targets reporting,2020_97.png,97,targets,2020,0,Year 2020 - Targets reporting
644,Targets reporting,2020_98.png,98,targets,2020,0,Year 2020 - Targets reporting
645,Targets reporting,2020_98_1.png,98,targets,2020,1,Year 2020 - Targets reporting - doc1
646,Targets reporting,2020_99.pdf,99,targets,2020,0,Year 2020 - Targets reporting
647,Targets reporting,2020_99.png,99,targets,2020,0,Year 2020 - Targets reporting
648,Targets reporting,2021_1.pdf,1,targets,2021,0,Year 2021 - Targets reporting
649,Targets reporting,2021_100.png,100,targets,2021,0,Year 2021 - Targets reporting
650,Targets reporting,2021_104.pdf,104,targets,2021,0,Year 2021 - Targets reporting
651,Targets reporting,2021_14.png,14,targets,2021,0,Year 2021 - Targets reporting
652,Targets reporting,2021_16.png,16,targets,2021,0,Year 2021 - Targets reporting
653,Targets reporting,2021_2.pdf,2,targets,2021,0,Year 2021 - Targets reporting
654,Targets reporting,2021_28.png,28,targets,2021,0,Year 2021 - Targets reporting
655,Targets reporting,2021_28_1.png,28,targets,2021,1,Year 2021 - Targets reporting - doc1
656,Targets reporting,2021_3.png,3,targets,2021,0,Year 2021 - Targets reporting
657,Targets reporting,2021_30.png,30,targets,2021,0,Year 2021 - Targets reporting
658,Targets reporting,2021_44.png,44,targets,2021,0,Year 2021 - Targets reporting
659,Targets reporting,2021_48_2.png,48,targets,2021,2,Year 2021 - Targets reporting - doc2
660,Targets reporting,2021_48_3.png,48,targets,2021,3,Year 2021 - Targets reporting - doc3
661,Targets reporting,2021_5.png,5,targets,2021,0,Year 2021 - Targets reporting
662,Targets reporting,2021_50.png,50,targets,2021,0,Year 2021 - Targets reporting
663,Targets reporting,2021_50_1.png,50,targets,2021,1,Year 2021 - Targets reporting - doc1
664,Targets reporting,2021_6.png,6,targets,2021,0,Year 2021 - Targets reporting
665,Targets reporting,2021_71.png,71,targets,2021,0,Year 2021 - Targets reporting
666,Targets reporting,2021_75.png,75,targets,2021,0,Year 2021 - Targets reporting
667,Targets reporting,2021_76.png,76,targets,2021,0,Year 2021 - Targets reporting
668,Targets reporting,2021_83.png,83,targets,2021,0,Year 2021 - Targets reporting
669,Targets reporting,2021_85.png,85,targets,2021,0,Year 2021 - Targets reporting
670,Targets reporting,2021_87.png,87,targets,2021,0,Year 2021 - Targets reporting
671,Targets reporting,2021_91.png,91,targets,2021,0,Year 2021 - Targets reporting
672,Targets reporting,2021_92.png,92,targets,2021,0,Year 2021 - Targets reporting
673,Verification,2018_09.pdf,09,verification,2018,0,Year 2018 - Verification
674,Verification,2019_09.pdf,09,verification,2019,0,Year 2019 - Verification
675,Verification,2019_10.pdf,10,verification,2019,0,Year 2019 - Verification
676,Verification,2019_15.pdf,15,verification,2019,0,Year 2019 - Verification
677,Verification,2019_15.png,15,verification,2019,0,Year 2019 - Verification
678,Verification,2019_16.pdf,16,verification,2019,0,Year 2019 - Verification
679,Verification,2019_19.pdf,19,verification,2019,0,Year 2019 - Verification
680,Verification,2019_22.pdf,22,verification,2019,0,Year 2019 - Verification
681,Verification,2019_48_3.pdf,48,verification,2019,3,Year 2019 - Verification - doc3
682,Verification,2019_5.pdf,5,verification,2019,0,Year 2019 - Verification
683,Verification,2019_58.pdf,58,verification,2019,0,Year 2019 - Verification
684,Verification,2019_64.pdf,64,verification,2019,0,Year 2019 - Verification
685,Verification,2019_65.pdf,65,verification,2019,0,Year 2019 - Verification
686,Verification,2019_66.pdf,66,verification,2019,0,Year 2019 - Verification
687,Verification,2019_7.pdf,7,verification,2019,0,Year 2019 - Verification
688,Verification,2019_78.pdf,78,verification,2019,0,Year 2019 - Verification
689,Verification,2019_79.pdf,79,verification,2019,0,Year 2019 - Verification
690,Verification,2019_80.pdf,80,verification,2019,0,Year 2019 - Verification
691,Verification,2019_82.pdf,82,verification,2019,0,Year 2019 - Verification
692,Verification,2019_83.png,83,verification,2019,0,Year 2019 - Verification
693,Verification,2019_93.pdf,93,verification,2019,0,Year 2019 - Verification
694,Verification,2019_99.pdf,99,verification,2019,0,Year 2019 - Verification
695,Verification,2020_08.pdf,08,verification,2020,0,Year 2020 - Verification
696,Verification,2020_1.pdf,1,verification,2020,0,Year 2020 - Verification
697,Verification,2020_100.pdf,100,verification,2020,0,Year 2020 - Verification
698,Verification,2020_103.pdf,103,verification,2020,0,Year 2020 - Verification
699,Verification,2020_104.png,104,verification,2020,0,Year 2020 - Verification
700,Verification,2020_106.pdf,106,verification,2020,0,Year 2020 - Verification
701,Verification,2020_108.pdf,108,verification,2020,0,Year 2020 - Verification
702,Verification,2020_110.pdf,110,verification,2020,0,Year 2020 - Verification
703,Verification,2020_112.pdf,112,verification,2020,0,Year 2020 - Verification
704,Verification,2020_113.pdf,113,verification,2020,0,Year 2020 - Verification
705,Verification,2020_13.pdf,13,verification,2020,0,Year 2020 - Verification
706,Verification,2020_14.pdf,14,verification,2020,0,Year 2020 - Verification
707,Verification,2020_14_01.pdf,14,verification,2020,01,Year 2020 - Verification - doc01
708,Verification,2020_18.pdf,18,verification,2020,0,Year 2020 - Verification
709,Verification,2020_19.pdf,19,verification,2020,0,Year 2020 - Verification
710,Verification,2020_2.pdf,2,verification,2020,0,Year 2020 - Verification
711,Verification,2020_20.pdf,20,verification,2020,0,Year 2020 - Verification
712,Verification,2020_23.pdf,23,verification,2020,0,Year 2020 - Verification
713,Verification,2020_24.pdf,24,verification,2020,0,Year 2020 - Verification
714,Verification,2020_27.pdf,27,verification,2020,0,Year 2020 - Verification
715,Verification,2020_28.pdf,28,verification,2020,0,Year 2020 - Verification
716,Verification,2020_29.pdf,29,verification,2020,0,Year 2020 - Verification
717,Verification,2020_3.pdf,3,verification,2020,0,Year 2020 - Verification
718,Verification,2020_30.pdf,30,verification,2020,0,Year 2020 - Verification
719,Verification,2020_30_1.pdf,30,verification,2020,1,Year 2020 - Verification - doc1
720,Verification,2020_32.pdf,32,verification,2020,0,Year 2020 - Verification
721,Verification,2020_34.pdf,34,verification,2020,0,Year 2020 - Verification
722,Verification,2020_34.png,34,verification,2020,0,Year 2020 - Verification
723,Verification,2020_38.pdf,38,verification,2020,0,Year 2020 - Verification
724,Verification,2020_39.pdf,39,verification,2020,0,Year 2020 - Verification
725,Verification,2020_41.pdf,41,verification,2020,0,Year 2020 - Verification
726,Verification,2020_41_1.pdf,41,verification,2020,1,Year 2020 - Verification - doc1
727,Verification,2020_41_2.pdf,41,verification,2020,2,Year 2020 - Verification - doc2
728,Verification,2020_43.pdf,43,verification,2020,0,Year 2020 - Verification
729,Verification,2020_44.pdf,44,verification,2020,0,Year 2020 - Verification
730,Verification,2020_45.png,45,verification,2020,0,Year 2020 - Verification
731,Verification,2020_48.pdf,48,verification,2020,0,Year 2020 - Verification
732,Verification,2020_48_2.pdf,48,verification,2020,2,Year 2020 - Verification - doc2
733,Verification,2020_49.png,49,verification,2020,0,Year 2020 - Verification
734,Verification,2020_5.pdf,5,verification,2020,0,Year 2020 - Verification
735,Verification,2020_50.pdf,50,verification,2020,0,Year 2020 - Verification
736,Verification,2020_53.pdf,53,verification,2020,0,Year 2020 - Verification
737,Verification,2020_54.pdf,54,verification,2020,0,Year 2020 - Verification
738,Verification,2020_55.pdf,55,verification,2020,0,Year 2020 - Verification
739,Verification,2020_56.pdf,56,verification,2020,0,Year 2020 - Verification
740,Verification,2020_57.pdf,57,verification,2020,0,Year 2020 - Verification
741,Verification,2020_58.pdf,58,verification,2020,0,Year 2020 - Verification
742,Verification,2020_58_1.pdf,58,verification,2020,1,Year 2020 - Verification - doc1
743,Verification,2020_59.pdf,59,verification,2020,0,Year 2020 - Verification
744,Verification,2020_60.pdf,60,verification,2020,0,Year 2020 - Verification
745,Verification,2020_61.pdf,61,verification,2020,0,Year 2020 - Verification
746,Verification,2020_66.pdf,66,verification,2020,0,Year 2020 - Verification
747,Verification,2020_66.png,66,verification,2020,0,Year 2020 - Verification
748,Verification,2020_67.pdf,67,verification,2020,0,Year 2020 - Verification
749,Verification,2020_69.pdf,69,verification,2020,0,Year 2020 - Verification
750,Verification,2020_71.pdf,71,verification,2020,0,Year 2020 - Verification
751,Verification,2020_71_1.pdf,71,verification,2020,1,Year 2020 - Verification - doc1
752,Verification,2020_72.pdf,72,verification,2020,0,Year 2020 - Verification
753,Verification,2020_74.png,74,verification,2020,0,Year 2020 - Verification
754,Verification,2020_75.pdf,75,verification,2020,0,Year 2020 - Verification
755,Verification,2020_76.pdf,76,verification,2020,0,Year 2020 - Verification
756,Verification,2020_77.png,77,verification,2020,0,Year 2020 - Verification
757,Verification,2020_78.pdf,78,verification,2020,0,Year 2020 - Verification
758,Verification,2020_78_2.pdf,78,verification,2020,2,Year 2020 - Verification - doc2
759,Verification,2020_8.pdf,8,verification,2020,0,Year 2020 - Verification
760,Verification,2020_80.pdf,80,verification,2020,0,Year 2020 - Verification
761,Verification,2020_82.pdf,82,verification,2020,0,Year 2020 - Verification
762,Verification,2020_84.pdf,84,verification,2020,0,Year 2020 - Verification
763,Verification,2020_86.pdf,86,verification,2020,0,Year 2020 - Verification
764,Verification,2020_87.png,87,verification,2020,0,Year 2020 - Verification
765,Verification,2020_88.pdf,88,verification,2020,0,Year 2020 - Verification
766,Verification,2020_89.pdf,89,verification,2020,0,Year 2020 - Verification
767,Verification,2020_9.pdf,9,verification,2020,0,Year 2020 - Verification
768,Verification,2020_92.png,92,verification,2020,0,Year 2020 - Verification
769,Verification,2020_93.pdf,93,verification,2020,0,Year 2020 - Verification
770,Verification,2020_93.png,93,verification,2020,0,Year 2020 - Verification
771,Verification,2020_94.pdf,94,verification,2020,0,Year 2020 - Verification
772,Verification,2020_96.pdf,96,verification,2020,0,Year 2020 - Verification
773,Verification,2020_98.pdf,98,verification,2020,0,Year 2020 - Verification
